9738	490.351	19.738	-39.4271	-19.689
9739	490.402	21.709	-37.5905	-15.8815
9740	490.452	23.3333	-35.8361	-12.5028
9741	490.502	24.2377	-33.8263	-9.58861
9742	490.553	24.2788	-31.5269	-7.24812
9743	490.603	23.557	-29.0767	-5.51968
9744	490.653	22.3199	-26.6527	-4.33272
9745	490.704	20.8289	-24.3864	-3.5575
9746	490.754	19.2794	-22.3442	-3.06478
9747	490.804	17.7881	-20.5427	-2.75454
9748	490.855	16.4112	-18.9699	-2.55874
9749	490.905	15.1677	-17.6017	-2.43403
9750	490.955	14.057	-16.4106	-2.35363
9751	491.006	13.0693	-15.3704	-2.3011
9752	491.056	12.1916	-14.458	-2.26635
9753	491.106	11.4103	-13.6535	-2.24312
9754	491.157	10.7129	-12.9403	-2.22743
9755	491.207	10.088	-12.3048	-2.21678
9756	491.258	9.52596	-11.7355	-2.20952
9757	491.308	9.0184	-11.223	-2.20457
9758	491.358	8.55823	-10.7594	-2.20122
9759	491.409	8.13939	-10.3384	-2.19898
9760	491.459	7.75677	-9.95427	-2.19751
9761	491.509	7.40599	-9.60256	-2.19658
9762	491.56	7.08333	-9.27935	-2.19602
9763	491.61	6.78559	-8.98134	-2.19574
9764	491.66	6.51004	-8.70569	-2.19565
9765	491.711	6.2543	-8.44998	-2.19568
9766	491.761	6.01633	-8.21213	-2.1958
9767	491.811	5.79433	-7.99031	-2.19598
9768	491.862	5.58676	-7.78295	-2.19619
9769	491.912	5.39225	-7.58868	-2.19642
9770	491.962	5.2096	-7.40627	-2.19667
9771	492.013	5.03775	-7.23467	-2.19692
9772	492.063	4.87577	-7.07293	-2.19716
9773	492.114	4.72281	-6.92021	-2.1974
9774	492.164	4.57815	-6.77577	-2.19763
9775	492.214	4.44111	-6.63895	-2.19784
9776	492.265	4.31111	-6.50915	-2.19804
9777	492.315	4.1876	-6.38584	-2.19824
9778	492.365	4.07011	-6.26852	-2.19841
9779	492.416	3.9582	-6.15678	-2.19858
9780	492.466	3.85148	-6.05021	-2.19873
9781	492.516	3.74959	-5.94846	-2.19888
9782	492.567	3.6522	-5.85121	-2.19901
9783	492.617	3.55903	-5.75815	-2.19912
9784	492.667	3.46979	-5.66902	-2.19923
9785	492.718	3.38424	-5.58357	-2.19933
9786	492.768	3.30215	-5.50157	-2.19942
9787	492.819	3.22332	-5.42281	-2.1995
9788	492.869	3.14754	-5.34711	-2.19957
9789	492.919	3.07465	-5.27429	-2.19963
9790	492.97	3.00448	-5.20417	-2.19969
9791	493.02	2.93688	-5.13662	-2.19974
9792	493.07	2.87171	-5.07149	-2.19978
9793	493.121	2.80884	-5.00865	-2.19982
9794	493.171	2.74814	-4.94799	-2.19985
9795	493.221	2.6895	-4.88938	-2.19988
9796	493.272	2.63283	-4.83273	-2.1999
9797	493.322	2.57802	-4.77793	-2.19991
9798	493.372	2.52498	-4.72491	-2.19993
9799	493.423	2.47363	-4.67356	-2.19993
9800	493.473	2.42388	-4.62382	-2.19994
9801	493.523	2.37566	-4.57561	-2.19994
9802	493.574	2.32891	-4.52885	-2.19994
9803	493.624	2.28355	-4.48348	-2.19993
9804	493.675	2.23953	-4.43945	-2.19992
9805	493.725	2.19678	-4.39669	-2.19991
9806	493.775	2.15525	-4.35515	-2.1999
9807	493.826	2.11489	-4.31478	-2.19989
9808	493.876	2.07565	-4.27552	-2.19987
9809	493.926	2.03749	-4.23734	-2.19985
9810	493.977	2.00036	-4.20018	-2.19983
9811	494.027	1.96422	-4.16402	-2.1998
9812	494.077	1.92903	-4.1288	-2.19978
9813	494.128	1.89475	-4.0945	-2.19975
9814	494.178	1.86135	-4.06108	-2.19972
9815	494.228	1.8288	-4.0285	-2.1997
9816	494.279	1.79707	-3.99673	-2.19967
9817	494.329	1.76612	-3.96575	-2.19963
9818	494.379	1.73592	-3.93552	-2.1996
9819	494.43	1.70646	-3.90603	-2.19957
9820	494.48	1.6777	-3.87723	-2.19953
9821	494.531	1.64962	-3.84912	-2.1995
9822	494.581	1.62219	-3.82166	-2.19946
9823	494.631	1.5954	-3.79483	-2.19943
9824	494.682	1.56923	-3.76862	-2.19939
9825	494.732	1.54364	-3.74299	-2.19935
9826	494.782	1.51863	-3.71795	-2.19931
9827	494.833	1.49418	-3.69345	-2.19927
9828	494.883	1.47026	-3.66949	-2.19923
9829	494.933	1.44686	-3.64605	-2.19919
9830	494.984	1.42396	-3.62312	-2.19915
9831	495.034	1.40156	-3.60067	-2.19911
9832	495.084	1.37963	-3.5787	-2.19907
9833	495.135	1.35815	-3.55718	-2.19903
9834	495.185	1.33713	-3.53612	-2.19899
9835	495.236	1.31653	-3.51548	-2.19895
9836	495.286	1.29636	-3.49527	-2.19891
9837	495.336	1.27659	-3.47546	-2.19886
9838	495.387	1.25722	-3.45605	-2.19882
9839	495.437	1.23824	-3.43702	-2.19878
9840	495.487	1.21963	-3.41837	-2.19874
9841	495.538	1.20139	-3.40008	-2.19869
9842	495.588	1.1835	-3.38215	-2.19865
9843	495.638	1.16596	-3.36456	-2.19861
9844	495.689	1.14875	-3.34731	-2.19856
9845	495.739	1.13187	-3.33038	-2.19852
9846	495.789	1.1153	-3.31378	-2.19848
9847	495.84	1.09905	-3.29748	-2.19843
9848	495.89	1.0831	-3.28149	-2.19839
9849	495.94	1.06744	-3.26579	-2.19834
9850	495.991	1.05208	-3.25038	-2.1983
9851	496.041	1.03699	-3.23525	-2.19826
9852	496.092	1.02218	-3.22039	-2.19821
9853	496.142	1.00763	-3.2058	-2.19817
9854	496.192	0.993342	-3.19147	-2.19813
9855	496.243	0.97931	-3.17739	-2.19808
9856	496.293	0.965526	-3.16356	-2.19804
9857	496.343	0.951984	-3.14998	-2.198
9858	496.394	0.938679	-3.13663	-2.19795
9859	496.444	0.925606	-3.12351	-2.19791
9860	496.494	0.912759	-3.11062	-2.19787
9861	496.545	0.900133	-3.09796	-2.19782
9862	496.595	0.887724	-3.0855	-2.19778
9863	496.645	0.875526	-3.07326	-2.19774
9864	496.696	0.863535	-3.06123	-2.19769
9865	496.746	0.851746	-3.0494	-2.19765
9866	496.796	0.840155	-3.03776	-2.19761
9867	496.847	0.828759	-3.02632	-2.19756
9868	496.897	0.817552	-3.01507	-2.19752
9869	496.948	0.806532	-3.00401	-2.19748
9870	496.998	0.795693	-2.99313	-2.19744
9871	497.048	0.785033	-2.98243	-2.19739
9872	497.099	0.774548	-2.9719	-2.19735
9873	497.149	0.764234	-2.96154	-2.19731
9874	497.199	0.754089	-2.95135	-2.19727
9875	497.25	0.744107	-2.94133	-2.19722
9876	497.3	0.734288	-2.93147	-2.19718
9877	497.35	0.724626	-2.92177	-2.19714
9878	497.401	0.71512	-2.91222	-2.1971
9879	497.451	0.705767	-2.90282	-2.19706
9880	497.501	0.696563	-2.89358	-2.19701
9881	497.552	0.687505	-2.88448	-2.19697
9882	497.602	0.678592	-2.87552	-2.19693
9883	497.652	0.669821	-2.86671	-2.19689
9884	497.703	0.661188	-2.85804	-2.19685
9885	497.753	0.652692	-2.8495	-2.19681
9886	497.804	0.644329	-2.8411	-2.19677
9887	497.854	0.636099	-2.83282	-2.19672
9888	497.904	0.627998	-2.82468	-2.19668
9889	497.955	0.620024	-2.81667	-2.19664
9890	498.005	0.612175	-2.80878	-2.1966
9891	498.055	0.604449	-2.80101	-2.19656
9892	498.106	0.596843	-2.79337	-2.19652
9893	498.156	0.589357	-2.78584	-2.19648
9894	498.206	0.581988	-2.77843	-2.19644
9895	498.257	0.574733	-2.77113	-2.1964
9896	498.307	0.567592	-2.76395	-2.19636
9897	498.357	0.560562	-2.75688	-2.19632
9898	498.408	0.553642	-2.74992	-2.19628
9899	498.458	0.54683	-2.74307	-2.19624
9900	498.509	0.540123	-2.73633	-2.1962
9901	498.559	0.533522	-2.72968	-2.19616
9902	498.609	0.527023	-2.72315	-2.19612
9903	498.66	0.520626	-2.71671	-2.19608
9904	498.71	0.514329	-2.71037	-2.19604
