378129	0.0501851	19.738	-39.4271	-19.689
378130	0.10037	21.6956	-41.3153	-19.6197
378131	0.150555	23.603	-42.9818	-19.3788
378132	0.20074	25.1	-44.0533	-18.9533
378133	0.250925	25.7862	-44.2197	-18.4335
378134	0.30111	25.4385	-43.4275	-17.989
378135	0.351295	24.1733	-41.9184	-17.7451
378136	0.40148	22.3583	-40.0668	-17.7085
378137	0.451665	20.3853	-38.1967	-17.8114
378138	0.501851	18.5279	-36.5096	-17.9816
378139	0.552036	16.9294	-35.1014	-18.172
378140	0.602221	15.6452	-34.0044	-18.3592
378141	0.652406	14.6855	-33.2203	-18.5347
378142	0.702591	14.0427	-32.7405	-18.6978
378143	0.752776	13.7056	-32.5565	-18.8509
378144	0.802961	13.667	-32.6644	-18.9975
378145	0.853146	13.9259	-33.0666	-19.1406
378146	0.903331	14.4883	-33.7706	-19.2823
378147	0.953516	15.3645	-34.7857	-19.4212
378148	1.0037	16.5641	-36.1143	-19.5501
378149	1.05389	18.0838	-37.7348	-19.651
378150	1.10407	19.8832	-39.5717	-19.6885
378151	1.15426	21.8466	-41.4546	-19.608
378152	1.20444	23.7369	-43.0893	-19.3525
378153	1.25463	25.1854	-44.1005	-18.9151
378154	1.30481	25.7968	-44.1916	-18.3947
378155	1.355	25.3707	-43.3332	-17.9625
378156	1.40518	24.0488	-41.7844	-17.7356
378157	1.45537	22.209	-39.9215	-17.7124
378158	1.50555	20.237	-38.0598	-17.8228
378159	1.55574	18.3958	-36.3916	-17.9959
378160	1.60592	16.8201	-35.0066	-18.1866
378161	1.65611	15.5606	-33.9336	-18.373
378162	1.70629	14.6255	-33.1731	-18.5476
378163	1.75648	14.0063	-32.7161	-18.7098
378164	1.80666	13.6922	-32.5545	-18.8623
378165	1.85685	13.6762	-32.6847	-19.0085
378166	1.90703	13.958	-33.1095	-19.1515
378167	1.95722	14.5439	-33.8369	-19.293
378168	2.0074	15.4445	-34.8761	-19.4315
378169	2.05759	16.669	-36.2281	-19.5592
378170	2.10777	18.2121	-37.8687	-19.6567
378171	2.15796	20.0293	-39.7167	-19.6873
378172	2.20814	21.9974	-41.5926	-19.5952
378173	2.25833	23.8682	-43.1932	-19.325
378174	2.30851	25.2659	-44.1422	-18.8763
378175	2.3587	25.8012	-44.1577	-18.3565
378176	2.40888	25.2975	-43.2347	-17.9373
378177	2.45907	23.9214	-41.6487	-17.7274
378178	2.50925	22.0591	-39.7762	-17.7171
378179	2.55944	20.0896	-37.9241	-17.8345
378180	2.60962	18.2652	-36.2754	-18.0102
378181	2.65981	16.7126	-34.9137	-18.2011
378182	2.70999	15.4779	-33.8647	-18.3868
378183	2.76018	14.5673	-33.1277	-18.5604
378184	2.81036	13.9717	-32.6935	-18.7218
378185	2.86055	13.6805	-32.5541	-18.8736
378186	2.91073	13.6872	-32.7066	-19.0195
378187	2.96092	13.9919	-33.1542	-19.1623
378188	3.0111	14.6014	-33.9051	-19.3038
378189	3.06129	15.5264	-34.9683	-19.4418
378190	3.11147	16.7757	-36.3437	-19.568
378191	3.16166	18.342	-38.004	-19.662
378192	3.21184	20.1764	-39.8619	-19.6854
378193	3.26203	22.1476	-41.729	-19.5814
378194	3.31221	23.9969	-43.2933	-19.2964
378195	3.3624	25.3413	-44.1784	-18.8371
378196	3.41258	25.7994	-44.1183	-18.3189
378197	3.46277	25.2191	-43.1325	-17.9133
378198	3.51295	23.7911	-41.5114	-17.7203
378199	3.56314	21.9085	-39.6312	-17.7226
378200	3.61332	19.943	-37.7896	-17.8466
378201	3.66351	18.1362	-36.1608	-18.0246
378202	3.71369	16.6069	-34.8225	-18.2156
378203	3.76388	15.3971	-33.7976	-18.4005
378204	3.81406	14.5109	-33.084	-18.5731
378205	3.86425	13.9389	-32.6726	-18.7337
378206	3.91443	13.6706	-32.5555	-18.8849
378207	3.96462	13.6999	-32.7303	-19.0304
378208	4.0148	14.0275	-33.2007	-19.1732
378209	4.06499	14.6607	-33.9752	-19.3145
378210	4.11517	15.6103	-35.0623	-19.452
378211	4.16536	16.8843	-36.461	-19.5767
378212	4.21554	18.4735	-38.1404	-19.6669
